4; car; 3; [22, 0, 83, 117]; 0.9956113696098328
7; car; 3; [230, 718, 371, 919]; 0.9944233298301697
6; person; 1; [29, 516, 79, 532]; 0.9845784902572632
41; person; 1; [23, 603, 70, 620]; 0.9831932783126831
86; car; 3; [9, 392, 49, 467]; 0.9781433343887329
5; person; 1; [31, 543, 76, 559]; 0.9501845240592957
78; person; 1; [35, 480, 88, 499]; 0.9461553692817688
11; person; 1; [35, 494, 84, 511]; 0.9189679622650146
102; car; 3; [40, 129, 72, 219]; 0.767275869846344
70; person; 1; [14, 667, 63, 688]; 0.7463493347167969
