2; car; 3; [240, 748, 372, 948]; 0.9957574009895325
4; car; 3; [17, 0, 77, 118]; 0.995022177696228
6; person; 1; [24, 516, 73, 532]; 0.9886354207992554
5; person; 1; [23, 544, 71, 565]; 0.9874351024627686
31; person; 1; [13, 789, 49, 805]; 0.9841656684875488
41; person; 1; [8, 582, 71, 607]; 0.9807215929031372
32; car; 3; [62, 682, 124, 796]; 0.9780328273773193
33; person; 1; [18, 768, 47, 785]; 0.9672719836235046
11; person; 1; [32, 494, 79, 509]; 0.927786648273468
27; car; 3; [1, 807, 24, 847]; 0.8745186924934387
57; car; 3; [2, 699, 28, 748]; 0.8696913719177246
47; car; 3; [1, 872, 21, 911]; 0.8209174275398254
9; person; 1; [32, 482, 79, 497]; 0.7324577569961548
