79; bus; 6; [0, 820, 78, 956]; 0.9972555041313171
4; car; 3; [22, 0, 83, 115]; 0.995945155620575
6; person; 1; [29, 517, 78, 533]; 0.9919893145561218
41; person; 1; [21, 603, 67, 623]; 0.9916975498199463
5; person; 1; [28, 544, 75, 559]; 0.967290461063385
11; person; 1; [35, 494, 84, 511]; 0.9550158381462097
86; car; 3; [4, 392, 51, 470]; 0.9537355899810791
78; person; 1; [37, 481, 84, 500]; 0.8806317448616028
70; person; 1; [17, 670, 62, 687]; 0.7945722937583923
93; person; 1; [16, 779, 47, 798]; 0.736506462097168
