4; car; 3; [23, 0, 83, 114]; 0.9963131546974182
79; bus; 6; [1, 768, 79, 960]; 0.9953945279121399
41; person; 1; [22, 602, 70, 620]; 0.9760405421257019
6; person; 1; [30, 515, 79, 531]; 0.9756560921669006
86; car; 3; [7, 389, 50, 467]; 0.9748406410217285
98; car; 3; [62, 769, 134, 895]; 0.9475299715995789
5; person; 1; [31, 542, 76, 558]; 0.936551570892334
106; car; 3; [6, 698, 33, 741]; 0.9120573997497559
78; person; 1; [35, 480, 86, 497]; 0.902701735496521
11; person; 1; [36, 495, 83, 510]; 0.8510838747024536
70; person; 1; [13, 665, 63, 687]; 0.8108003735542297
105; person; 1; [33, 528, 73, 547]; 0.7075289487838745
