2; car; 3; [260, 673, 408, 898]; 0.9966499209403992
4; car; 3; [15, 0, 73, 115]; 0.995203971862793
6; person; 1; [22, 516, 72, 530]; 0.9881719946861267
7; car; 3; [416, 4, 534, 431]; 0.9846748113632202
5; person; 1; [23, 543, 70, 561]; 0.984130322933197
41; person; 1; [8, 578, 69, 600]; 0.9813857674598694
31; person; 1; [10, 790, 46, 807]; 0.9672628045082092
27; car; 3; [0, 808, 20, 843]; 0.9653841257095337
9; person; 1; [31, 480, 79, 497]; 0.9551143646240234
35; car; 3; [1, 849, 21, 885]; 0.9191157817840576
23; car; 3; [0, 697, 26, 742]; 0.9166421890258789
33; person; 1; [11, 771, 46, 789]; 0.8999521732330322
11; person; 1; [30, 490, 77, 507]; 0.8848743438720703
44; car; 3; [2, 383, 41, 467]; 0.8697888255119324
