4; car; 3; [21, 0, 79, 117]; 0.9956694841384888
79; bus; 6; [0, 869, 69, 960]; 0.9955325126647949
6; person; 1; [25, 514, 75, 532]; 0.9905979037284851
41; person; 1; [21, 595, 69, 613]; 0.9896222352981567
70; person; 1; [10, 667, 59, 688]; 0.9540178179740906
78; person; 1; [31, 480, 81, 499]; 0.9534289240837097
5; person; 1; [25, 541, 72, 559]; 0.9458563327789307
57; car; 3; [1, 698, 29, 745]; 0.9367727637290955
11; person; 1; [33, 491, 79, 507]; 0.9362453818321228
27; car; 3; [0, 802, 25, 841]; 0.9268601536750793
80; car; 3; [1, 845, 22, 882]; 0.9103779792785645
86; car; 3; [4, 381, 47, 468]; 0.8013486862182617
