2; car; 3; [203, 876, 299, 960]; 0.9973100423812866
4; car; 3; [20, 0, 79, 117]; 0.9964994192123413
41; person; 1; [22, 594, 71, 614]; 0.9931733012199402
79; bus; 6; [0, 878, 68, 960]; 0.9891884922981262
6; person; 1; [25, 514, 75, 531]; 0.9828238487243652
70; person; 1; [11, 667, 60, 688]; 0.9527794122695923
11; person; 1; [34, 491, 80, 508]; 0.9507843852043152
80; car; 3; [1, 850, 22, 890]; 0.9365690350532532
5; person; 1; [25, 541, 72, 559]; 0.9358685612678528
78; person; 1; [32, 480, 80, 496]; 0.9296874403953552
57; car; 3; [1, 698, 29, 749]; 0.9264954924583435
33; person; 1; [13, 769, 48, 788]; 0.8946702480316162
27; car; 3; [1, 804, 24, 840]; 0.8934210538864136
84; person; 1; [13, 781, 48, 797]; 0.7622972726821899
