4; car; 3; [22, 0, 83, 114]; 0.9959993362426758
7; car; 3; [229, 732, 365, 928]; 0.9953573346138
79; bus; 6; [0, 773, 79, 960]; 0.9919307827949524
6; person; 1; [30, 515, 79, 532]; 0.9817464351654053
86; car; 3; [5, 391, 50, 470]; 0.9746230840682983
41; person; 1; [22, 603, 69, 620]; 0.9665763974189758
98; car; 3; [57, 788, 129, 914]; 0.9631069898605347
5; person; 1; [30, 543, 76, 559]; 0.9351766109466553
11; person; 1; [37, 493, 84, 508]; 0.8887268304824829
78; person; 1; [36, 481, 85, 499]; 0.8443247675895691
