2; car; 3; [286, 547, 457, 818]; 0.9973069429397583
3; car; 3; [190, 930, 241, 960]; 0.9971362352371216
8; car; 3; [49, 727, 102, 836]; 0.9953399896621704
5; person; 1; [17, 546, 65, 564]; 0.9920806288719177
7; car; 3; [434, 6, 535, 335]; 0.9854792356491089
6; person; 1; [13, 514, 64, 530]; 0.9823501110076904
9; person; 1; [20, 480, 72, 502]; 0.9662123322486877
10; person; 1; [10, 575, 58, 593]; 0.9543800354003906
13; car; 3; [0, 386, 34, 463]; 0.9290162324905396
19; car; 3; [0, 870, 13, 912]; 0.8667702078819275
11; person; 1; [23, 494, 67, 508]; 0.8518809676170349
18; person; 1; [2, 795, 42, 813]; 0.7958532571792603
16; car; 3; [0, 744, 16, 792]; 0.7582840919494629
14; person; 1; [7, 788, 40, 803]; 0.7404716610908508
21; car; 3; [2, 844, 13, 875]; 0.7237405776977539
