79; bus; 6; [0, 852, 71, 960]; 0.9986395239830017
2; car; 3; [203, 915, 271, 960]; 0.9962693452835083
4; car; 3; [21, 0, 79, 116]; 0.9958341121673584
41; person; 1; [21, 596, 67, 616]; 0.9935423135757446
6; person; 1; [25, 515, 75, 531]; 0.9913583993911743
11; person; 1; [34, 492, 80, 508]; 0.9617471694946289
70; person; 1; [13, 669, 60, 686]; 0.9594550132751465
78; person; 1; [32, 480, 83, 497]; 0.9500136375427246
5; person; 1; [25, 541, 71, 558]; 0.9282621741294861
93; person; 1; [15, 781, 47, 798]; 0.8448672294616699
57; car; 3; [2, 697, 29, 745]; 0.8083692789077759
91; car; 3; [32, 127, 69, 226]; 0.7409871220588684
