8; car; 3; [105, 221, 191, 426]; 0.9961594343185425
2; car; 3; [258, 689, 400, 909]; 0.9957413673400879
4; car; 3; [16, 0, 74, 114]; 0.9947885274887085
5; person; 1; [22, 543, 71, 566]; 0.9881561994552612
41; person; 1; [3, 577, 71, 603]; 0.9880985617637634
6; person; 1; [24, 516, 72, 531]; 0.9786804914474487
31; person; 1; [11, 789, 48, 807]; 0.968745768070221
32; car; 3; [55, 805, 106, 900]; 0.9647911190986633
27; car; 3; [1, 808, 21, 842]; 0.9580975770950317
33; person; 1; [14, 772, 47, 790]; 0.9441616535186768
9; person; 1; [31, 480, 79, 496]; 0.9135055541992188
11; person; 1; [31, 491, 78, 507]; 0.8626328706741333
23; car; 3; [0, 698, 27, 744]; 0.8566058278083801
47; car; 3; [1, 849, 22, 909]; 0.8508433103561401
