2; car; 3; [289, 528, 471, 810]; 0.9974138736724854
3; car; 3; [184, 914, 256, 960]; 0.9924601912498474
5; person; 1; [15, 545, 65, 563]; 0.9914495348930359
7; car; 3; [443, 0, 536, 300]; 0.9858130812644958
6; person; 1; [14, 514, 63, 530]; 0.9816523194313049
8; car; 3; [46, 782, 95, 882]; 0.9781332612037659
9; person; 1; [17, 478, 74, 494]; 0.9561919569969177
11; person; 1; [23, 491, 67, 506]; 0.9251781702041626
10; person; 1; [6, 573, 57, 593]; 0.8399634957313538
14; person; 1; [9, 789, 41, 806]; 0.8339431285858154
