79; bus; 6; [0, 737, 85, 958]; 0.9973639845848083
4; car; 3; [24, 0, 85, 115]; 0.9941516518592834
108; car; 3; [458, 0, 536, 362]; 0.9903649687767029
98; car; 3; [69, 655, 151, 809]; 0.9887752532958984
86; car; 3; [6, 385, 53, 465]; 0.9823570251464844
6; person; 1; [29, 514, 80, 531]; 0.9807285666465759
41; person; 1; [24, 601, 69, 619]; 0.9541516304016113
11; person; 1; [38, 493, 84, 510]; 0.9460580945014954
5; person; 1; [31, 540, 77, 556]; 0.9304028749465942
106; car; 3; [1, 698, 33, 761]; 0.9191350936889648
70; person; 1; [8, 664, 63, 690]; 0.8813040256500244
78; person; 1; [38, 481, 84, 496]; 0.7796728610992432
