2; car; 3; [245, 735, 377, 939]; 0.9967620372772217
4; car; 3; [19, 0, 78, 119]; 0.9947507977485657
32; car; 3; [61, 715, 118, 821]; 0.9910629987716675
41; person; 1; [4, 580, 71, 606]; 0.9898908138275146
5; person; 1; [22, 544, 71, 566]; 0.9878184795379639
6; person; 1; [24, 516, 72, 532]; 0.9854457378387451
31; person; 1; [13, 789, 48, 806]; 0.9635812640190125
33; person; 1; [22, 766, 47, 785]; 0.9384087920188904
57; car; 3; [1, 699, 29, 748]; 0.9100087285041809
44; car; 3; [3, 392, 47, 469]; 0.8913269639015198
11; person; 1; [30, 493, 79, 509]; 0.8898754119873047
27; car; 3; [1, 808, 21, 845]; 0.8746304512023926
9; person; 1; [31, 480, 80, 496]; 0.843069851398468
47; car; 3; [1, 868, 21, 912]; 0.7444334626197815
