79; bus; 6; [8, 343, 148, 767]; 0.9988725781440735
188; car; 3; [147, 175, 241, 383]; 0.9976892471313477
4; car; 3; [43, 1, 103, 144]; 0.9962213039398193
217; car; 3; [15, 770, 40, 815]; 0.9623497128486633
205; car; 3; [12, 830, 34, 866]; 0.9531144499778748
215; car; 3; [14, 865, 34, 910]; 0.9321590065956116
219; person; 1; [63, 383, 90, 406]; 0.8887989521026611
208; person; 1; [28, 809, 60, 831]; 0.8345845341682434
218; car; 3; [4, 897, 30, 937]; 0.7733547687530518
143; person; 1; [77, 419, 101, 436]; 0.7013701796531677
