79; bus; 6; [0, 760, 80, 959]; 0.9977127313613892
7; car; 3; [224, 751, 352, 944]; 0.9960487484931946
4; car; 3; [25, 0, 84, 118]; 0.9957851767539978
6; person; 1; [30, 514, 80, 531]; 0.9859646558761597
41; person; 1; [23, 602, 69, 620]; 0.9849173426628113
98; car; 3; [62, 746, 135, 875]; 0.9796461462974548
86; car; 3; [6, 388, 52, 467]; 0.9667512774467468
5; person; 1; [30, 541, 77, 557]; 0.9372619390487671
106; car; 3; [7, 697, 33, 743]; 0.9297002553939819
11; person; 1; [36, 494, 83, 509]; 0.9169149994850159
70; person; 1; [11, 665, 63, 686]; 0.8673928380012512
78; person; 1; [36, 480, 84, 496]; 0.7975239157676697
