79; bus; 6; [0, 729, 89, 954]; 0.9988116025924683
4; car; 3; [25, 0, 86, 115]; 0.9917497038841248
6; person; 1; [29, 515, 80, 531]; 0.9866459369659424
98; car; 3; [72, 593, 163, 759]; 0.9702365398406982
110; car; 3; [51, 932, 87, 960]; 0.9697503447532654
41; person; 1; [24, 603, 68, 620]; 0.968435525894165
5; person; 1; [32, 541, 78, 558]; 0.9521958231925964
86; car; 3; [6, 391, 52, 467]; 0.9423374533653259
78; person; 1; [37, 480, 87, 497]; 0.9420874714851379
11; person; 1; [37, 495, 84, 511]; 0.9170258641242981
