2; car; 3; [238, 759, 365, 953]; 0.9965406060218811
4; car; 3; [19, 0, 77, 118]; 0.9942224621772766
5; person; 1; [23, 544, 72, 566]; 0.9893524646759033
6; person; 1; [23, 516, 74, 532]; 0.9891437888145447
31; person; 1; [13, 789, 49, 805]; 0.9872710108757019
32; car; 3; [65, 658, 128, 776]; 0.9838340878486633
33; person; 1; [19, 767, 47, 785]; 0.9768608808517456
38; car; 3; [113, 656, 163, 796]; 0.9588729739189148
11; person; 1; [29, 493, 79, 509]; 0.9379549026489258
27; car; 3; [1, 807, 23, 845]; 0.851212203502655
57; car; 3; [2, 699, 29, 748]; 0.8458231687545776
