79; bus; 6; [0, 832, 77, 958]; 0.9982653260231018
4; car; 3; [22, 0, 81, 117]; 0.9937193393707275
41; person; 1; [21, 602, 68, 622]; 0.9930971264839172
6; person; 1; [28, 517, 76, 532]; 0.9832382202148438
86; car; 3; [4, 396, 52, 470]; 0.9630038142204285
5; person; 1; [27, 543, 73, 559]; 0.9546668529510498
11; person; 1; [34, 496, 81, 509]; 0.9169974327087402
78; person; 1; [35, 481, 84, 499]; 0.9073783755302429
70; person; 1; [8, 668, 60, 690]; 0.904462456703186
57; car; 3; [3, 700, 30, 743]; 0.8664394021034241
90; person; 1; [22, 770, 49, 787]; 0.8618846535682678
93; person; 1; [18, 782, 48, 798]; 0.7962996363639832
