1; car; 3; [129, 338, 224, 547]; 0.9976602792739868
2; car; 3; [285, 550, 457, 821]; 0.996758759021759
3; car; 3; [192, 933, 241, 960]; 0.995891809463501
4; car; 3; [5, 0, 66, 114]; 0.9947010278701782
8; car; 3; [50, 719, 104, 830]; 0.9934456944465637
5; person; 1; [18, 546, 66, 564]; 0.9907774925231934
7; car; 3; [437, 0, 534, 329]; 0.9855932593345642
6; person; 1; [14, 514, 64, 531]; 0.9820426106452942
9; person; 1; [21, 480, 73, 498]; 0.9421752095222473
11; person; 1; [23, 489, 69, 506]; 0.911029577255249
10; person; 1; [11, 576, 57, 593]; 0.8951413631439209
19; car; 3; [0, 871, 13, 916]; 0.8725744485855103
20; car; 3; [3, 83, 61, 240]; 0.7390284538269043
13; car; 3; [1, 382, 34, 461]; 0.704873263835907
