2; car; 3; [283, 562, 454, 829]; 0.9961677193641663
8; car; 3; [54, 684, 109, 802]; 0.9933887720108032
4; car; 3; [6, 0, 66, 113]; 0.9928023219108582
5; person; 1; [20, 545, 66, 564]; 0.9903022646903992
6; person; 1; [15, 514, 66, 531]; 0.9846854209899902
7; car; 3; [430, 4, 536, 345]; 0.977310836315155
10; person; 1; [11, 574, 60, 594]; 0.967063307762146
13; car; 3; [0, 385, 36, 463]; 0.9666877388954163
9; person; 1; [23, 479, 74, 496]; 0.9564750790596008
19; car; 3; [0, 872, 15, 915]; 0.9339902400970459
11; person; 1; [24, 493, 69, 507]; 0.8902768492698669
16; car; 3; [0, 750, 17, 792]; 0.7667340040206909
