2; car; 3; [275, 595, 443, 849]; 0.9965882301330566
4; car; 3; [12, 0, 71, 113]; 0.9964829683303833
8; car; 3; [68, 584, 128, 722]; 0.996235191822052
7; car; 3; [431, 1, 537, 374]; 0.9851952195167542
6; person; 1; [19, 511, 69, 530]; 0.9836635589599609
5; person; 1; [21, 540, 69, 563]; 0.9424133896827698
11; person; 1; [28, 488, 74, 506]; 0.9290692210197449
23; car; 3; [0, 697, 23, 743]; 0.9202144742012024
28; person; 1; [32, 666, 54, 687]; 0.8954325914382935
9; person; 1; [29, 480, 75, 493]; 0.8894252777099609
10; person; 1; [5, 572, 63, 597]; 0.8618691563606262
16; car; 3; [1, 749, 20, 788]; 0.750577986240387
21; car; 3; [0, 833, 18, 906]; 0.7158865928649902
