79; bus; 6; [0, 849, 70, 960]; 0.9986459612846375
4; car; 3; [21, 0, 80, 115]; 0.9967440366744995
41; person; 1; [23, 596, 69, 617]; 0.9902421832084656
6; person; 1; [26, 516, 74, 532]; 0.9888284206390381
78; person; 1; [32, 480, 84, 498]; 0.9746271371841431
5; person; 1; [25, 542, 72, 559]; 0.9530335664749146
11; person; 1; [32, 493, 81, 507]; 0.9377051591873169
90; person; 1; [22, 770, 49, 785]; 0.9014663100242615
70; person; 1; [12, 668, 58, 689]; 0.8770549893379211
57; car; 3; [4, 699, 29, 742]; 0.8204606771469116
93; person; 1; [17, 783, 46, 798]; 0.7743136286735535
