3; car; 3; [188, 920, 251, 960]; 0.996651828289032
2; car; 3; [289, 535, 466, 812]; 0.9960973858833313
8; car; 3; [48, 768, 97, 871]; 0.9925454258918762
5; person; 1; [14, 545, 65, 564]; 0.9898041486740112
7; car; 3; [441, 2, 536, 302]; 0.98326575756073
6; person; 1; [14, 514, 63, 530]; 0.978952169418335
9; person; 1; [19, 478, 72, 496]; 0.9687710404396057
11; person; 1; [24, 493, 66, 507]; 0.9071876406669617
13; car; 3; [0, 385, 31, 460]; 0.8995692133903503
14; person; 1; [9, 789, 41, 805]; 0.818343997001648
10; person; 1; [6, 572, 59, 594]; 0.8093786835670471
16; car; 3; [0, 745, 15, 795]; 0.787025511264801
