4; car; 3; [18, 0, 78, 117]; 0.9947223663330078
41; person; 1; [24, 594, 70, 615]; 0.9888418912887573
6; person; 1; [25, 516, 73, 532]; 0.9883281588554382
70; person; 1; [13, 667, 63, 691]; 0.9726437926292419
11; person; 1; [34, 492, 79, 508]; 0.9493044018745422
31; person; 1; [14, 784, 48, 800]; 0.9344333410263062
47; car; 3; [0, 862, 23, 913]; 0.9294062256813049
27; car; 3; [1, 802, 26, 848]; 0.9249780178070068
5; person; 1; [24, 543, 71, 562]; 0.9204803705215454
64; person; 1; [32, 480, 80, 498]; 0.9192702770233154
33; person; 1; [18, 769, 48, 785]; 0.8802385926246643
57; car; 3; [2, 700, 29, 747]; 0.802660346031189
