79; bus; 6; [0, 848, 72, 959]; 0.997850775718689
4; car; 3; [22, 0, 81, 117]; 0.9974525570869446
41; person; 1; [23, 596, 68, 618]; 0.9895623326301575
6; person; 1; [25, 516, 76, 531]; 0.9895069003105164
78; person; 1; [32, 481, 82, 497]; 0.9560371041297913
5; person; 1; [26, 543, 73, 558]; 0.9353029727935791
70; person; 1; [9, 669, 60, 689]; 0.9252856373786926
11; person; 1; [31, 495, 80, 509]; 0.9174658060073853
90; person; 1; [18, 771, 49, 789]; 0.8939158916473389
93; person; 1; [16, 781, 48, 799]; 0.8900343775749207
86; car; 3; [3, 389, 50, 472]; 0.886358916759491
57; car; 3; [2, 700, 30, 745]; 0.785424530506134
