79; bus; 6; [0, 765, 79, 960]; 0.9960287809371948
7; car; 3; [225, 747, 356, 941]; 0.9953344464302063
4; car; 3; [23, 0, 83, 114]; 0.9952542781829834
6; person; 1; [30, 515, 80, 531]; 0.986509382724762
41; person; 1; [22, 602, 68, 620]; 0.9710418581962585
86; car; 3; [7, 395, 50, 469]; 0.9692338109016418
98; car; 3; [60, 754, 135, 886]; 0.964080810546875
5; person; 1; [31, 542, 77, 557]; 0.9488142132759094
106; car; 3; [4, 697, 34, 749]; 0.9307401180267334
11; person; 1; [36, 494, 84, 509]; 0.9093320369720459
78; person; 1; [35, 480, 85, 497]; 0.8999898433685303
70; person; 1; [14, 665, 63, 686]; 0.8910359740257263
