2; car; 3; [203, 879, 297, 960]; 0.9975274205207825
4; car; 3; [20, 0, 78, 115]; 0.9961239695549011
41; person; 1; [22, 594, 71, 614]; 0.9929038882255554
6; person; 1; [25, 514, 75, 531]; 0.9828223586082458
79; bus; 6; [0, 876, 68, 960]; 0.9818577766418457
80; car; 3; [1, 850, 22, 887]; 0.9590749740600586
11; person; 1; [33, 493, 80, 509]; 0.9464054703712463
5; person; 1; [26, 541, 72, 559]; 0.9443520903587341
78; person; 1; [32, 480, 79, 496]; 0.936356246471405
57; car; 3; [1, 699, 29, 748]; 0.9318276643753052
70; person; 1; [9, 668, 60, 688]; 0.9246068000793457
27; car; 3; [1, 803, 26, 841]; 0.9209885001182556
33; person; 1; [12, 770, 48, 788]; 0.9018048048019409
84; person; 1; [13, 781, 47, 796]; 0.7827553153038025
