1; car; 3; [96, 594, 160, 746]; 0.9967617392539978
2; car; 3; [289, 521, 471, 802]; 0.9965984225273132
4; car; 3; [4, 0, 64, 109]; 0.9917410612106323
3; car; 3; [184, 910, 257, 960]; 0.9917022585868835
5; person; 1; [16, 545, 65, 563]; 0.9879292249679565
8; car; 3; [45, 798, 92, 892]; 0.9863259792327881
6; person; 1; [14, 514, 63, 530]; 0.978195309638977
9; person; 1; [21, 477, 73, 492]; 0.963317334651947
12; car; 3; [3, 61, 59, 234]; 0.9302865862846375
13; car; 3; [0, 396, 34, 460]; 0.9121443033218384
10; person; 1; [7, 572, 57, 593]; 0.9100376963615417
11; person; 1; [24, 486, 71, 505]; 0.9058459401130676
14; person; 1; [8, 789, 41, 807]; 0.8678004741668701
16; car; 3; [0, 748, 16, 791]; 0.7792908549308777
15; car; 3; [0, 869, 12, 909]; 0.760895848274231
