4; car; 3; [18, 0, 78, 115]; 0.9965115189552307
41; person; 1; [24, 595, 71, 615]; 0.9922394752502441
6; person; 1; [25, 517, 73, 531]; 0.9906883239746094
78; person; 1; [32, 480, 81, 497]; 0.9661496877670288
11; person; 1; [33, 492, 80, 508]; 0.9538445472717285
79; bus; 6; [1, 889, 68, 960]; 0.949587881565094
5; person; 1; [25, 542, 72, 558]; 0.932156503200531
27; car; 3; [0, 799, 26, 843]; 0.9297409057617188
70; person; 1; [12, 668, 61, 688]; 0.9059243202209473
80; car; 3; [1, 851, 22, 891]; 0.8961740136146545
57; car; 3; [1, 699, 28, 747]; 0.8665921092033386
