4; car; 3; [19, 0, 78, 116]; 0.9960399866104126
2; car; 3; [210, 861, 312, 960]; 0.9960337281227112
6; person; 1; [25, 516, 73, 531]; 0.988470196723938
41; person; 1; [23, 595, 71, 615]; 0.9882411360740662
78; person; 1; [31, 480, 81, 497]; 0.9637438058853149
11; person; 1; [32, 491, 80, 508]; 0.949463427066803
5; person; 1; [24, 542, 71, 562]; 0.9476160407066345
80; car; 3; [1, 851, 22, 893]; 0.9471999406814575
79; bus; 6; [2, 890, 68, 960]; 0.9352988004684448
27; car; 3; [1, 802, 26, 842]; 0.933654248714447
57; car; 3; [2, 701, 29, 745]; 0.8814419507980347
70; person; 1; [8, 667, 60, 690]; 0.7822171449661255
