4; car; 3; [21, 0, 80, 116]; 0.9969544410705566
79; bus; 6; [0, 858, 70, 960]; 0.9965521097183228
2; car; 3; [202, 909, 275, 960]; 0.9957542419433594
6; person; 1; [25, 515, 75, 531]; 0.9907434582710266
41; person; 1; [21, 595, 68, 615]; 0.989662766456604
70; person; 1; [13, 669, 60, 686]; 0.9679116010665894
11; person; 1; [32, 491, 80, 507]; 0.9531148672103882
78; person; 1; [31, 480, 82, 498]; 0.9423869848251343
5; person; 1; [26, 542, 72, 560]; 0.9330435991287231
90; person; 1; [26, 770, 49, 785]; 0.8667178153991699
57; car; 3; [3, 699, 29, 747]; 0.7560251355171204
