4; car; 3; [18, 0, 77, 116]; 0.9957371950149536
41; person; 1; [24, 592, 69, 614]; 0.9949843883514404
6; person; 1; [23, 517, 73, 533]; 0.989726722240448
2; car; 3; [228, 790, 345, 960]; 0.9806566834449768
5; person; 1; [23, 543, 72, 565]; 0.9687690734863281
31; person; 1; [14, 787, 49, 803]; 0.9676963090896606
11; person; 1; [31, 493, 80, 509]; 0.9304834604263306
33; person; 1; [17, 769, 48, 785]; 0.9160858988761902
47; car; 3; [0, 866, 23, 912]; 0.8852108716964722
57; car; 3; [2, 699, 29, 747]; 0.8794806003570557
44; car; 3; [3, 392, 46, 468]; 0.8641043305397034
27; car; 3; [1, 804, 24, 843]; 0.8639745712280273
64; person; 1; [32, 481, 81, 498]; 0.8353648781776428
