4; car; 3; [20, 0, 78, 115]; 0.996343195438385
2; car; 3; [202, 882, 296, 960]; 0.9957450032234192
79; bus; 6; [0, 876, 67, 960]; 0.9950186014175415
41; person; 1; [21, 595, 71, 614]; 0.9926827549934387
6; person; 1; [25, 514, 75, 531]; 0.9872612953186035
80; car; 3; [1, 850, 22, 886]; 0.9547970294952393
5; person; 1; [24, 542, 72, 559]; 0.9475739598274231
11; person; 1; [32, 493, 79, 507]; 0.9334930777549744
27; car; 3; [1, 802, 25, 842]; 0.9312230348587036
78; person; 1; [31, 480, 78, 496]; 0.929720401763916
57; car; 3; [1, 699, 29, 749]; 0.9278236627578735
86; car; 3; [2, 369, 49, 469]; 0.9268832802772522
70; person; 1; [9, 667, 60, 689]; 0.9037903547286987
33; person; 1; [12, 771, 47, 791]; 0.8503934144973755
85; person; 1; [29, 507, 75, 521]; 0.7879461050033569
