4; car; 3; [19, 0, 78, 115]; 0.9960721731185913
32; car; 3; [102, 282, 194, 454]; 0.994472324848175
6; person; 1; [25, 517, 73, 532]; 0.9885243773460388
41; person; 1; [23, 596, 72, 615]; 0.9881460666656494
78; person; 1; [31, 480, 83, 497]; 0.9605794548988342
5; person; 1; [24, 542, 71, 560]; 0.9563714265823364
11; person; 1; [34, 493, 80, 509]; 0.9495521783828735
27; car; 3; [1, 800, 26, 842]; 0.9252998232841492
80; car; 3; [0, 852, 22, 901]; 0.8737812042236328
57; car; 3; [2, 699, 29, 748]; 0.8732085227966309
33; person; 1; [14, 769, 48, 789]; 0.8314191699028015
79; bus; 6; [1, 890, 68, 960]; 0.798175036907196
31; person; 1; [11, 779, 47, 798]; 0.7764073014259338
