7; car; 3; [219, 766, 346, 950]; 0.9968955516815186
4; car; 3; [26, 0, 85, 120]; 0.9939866065979004
6; person; 1; [30, 514, 80, 531]; 0.9901391267776489
98; car; 3; [65, 709, 141, 850]; 0.9857894778251648
41; person; 1; [22, 601, 69, 620]; 0.9795520901679993
11; person; 1; [38, 492, 85, 509]; 0.9644107818603516
86; car; 3; [5, 383, 53, 467]; 0.9614205956459045
5; person; 1; [30, 541, 77, 556]; 0.9376988410949707
70; person; 1; [11, 665, 63, 687]; 0.917026162147522
78; person; 1; [36, 481, 84, 496]; 0.8906651735305786
