79; bus; 6; [0, 862, 69, 960]; 0.9969407320022583
41; person; 1; [21, 594, 69, 614]; 0.996670663356781
4; car; 3; [21, 0, 80, 116]; 0.9964710474014282
6; person; 1; [25, 515, 75, 531]; 0.9881269335746765
11; person; 1; [33, 491, 80, 507]; 0.9572601914405823
70; person; 1; [10, 667, 60, 688]; 0.9551447033882141
5; person; 1; [25, 542, 72, 558]; 0.9512754082679749
78; person; 1; [31, 480, 82, 498]; 0.938633918762207
90; person; 1; [18, 770, 49, 785]; 0.8738681077957153
57; car; 3; [2, 699, 28, 745]; 0.867301344871521
80; car; 3; [1, 842, 21, 877]; 0.8507490158081055
