3; car; 3; [189, 929, 242, 960]; 0.9978690147399902
2; car; 3; [288, 547, 460, 817]; 0.9974787831306458
1; car; 3; [118, 403, 209, 597]; 0.9964646100997925
8; car; 3; [49, 736, 100, 844]; 0.9952785968780518
5; person; 1; [16, 545, 65, 564]; 0.9926660656929016
6; person; 1; [14, 514, 64, 531]; 0.9822052121162415
9; person; 1; [19, 479, 72, 502]; 0.9619188904762268
10; person; 1; [9, 575, 58, 594]; 0.9464641213417053
11; person; 1; [23, 494, 66, 509]; 0.8351302146911621
19; car; 3; [0, 870, 13, 910]; 0.8270930647850037
13; car; 3; [1, 386, 34, 464]; 0.818658173084259
14; person; 1; [7, 788, 41, 804]; 0.7945720553398132
18; person; 1; [3, 797, 41, 813]; 0.7848225235939026
16; car; 3; [0, 746, 15, 794]; 0.7686738967895508
21; car; 3; [1, 845, 13, 876]; 0.7380930781364441
