2; car; 3; [200, 896, 284, 960]; 0.9974550604820251
4; car; 3; [21, 0, 80, 117]; 0.9964375495910645
6; person; 1; [25, 514, 75, 531]; 0.9901856184005737
79; bus; 6; [0, 867, 68, 960]; 0.982658863067627
41; person; 1; [22, 595, 69, 613]; 0.982027530670166
70; person; 1; [8, 668, 60, 688]; 0.9677950143814087
5; person; 1; [24, 542, 72, 560]; 0.9517830014228821
11; person; 1; [33, 490, 80, 507]; 0.9510284066200256
78; person; 1; [32, 480, 81, 498]; 0.9454328417778015
57; car; 3; [1, 698, 29, 745]; 0.9158101081848145
86; car; 3; [3, 381, 48, 470]; 0.9054225087165833
80; car; 3; [1, 848, 21, 880]; 0.8792117834091187
