2; car; 3; [255, 704, 393, 918]; 0.9977439641952515
5; person; 1; [23, 543, 72, 565]; 0.9936507344245911
4; car; 3; [18, 0, 76, 117]; 0.9925602674484253
38; car; 3; [87, 814, 123, 910]; 0.9892075657844543
32; car; 3; [58, 780, 110, 891]; 0.9851915836334229
41; person; 1; [5, 580, 70, 602]; 0.9848706126213074
6; person; 1; [24, 517, 73, 532]; 0.982373833656311
31; person; 1; [12, 788, 49, 807]; 0.9799140095710754
27; car; 3; [1, 807, 22, 845]; 0.9594609141349792
33; person; 1; [20, 768, 48, 787]; 0.9461491107940674
9; person; 1; [31, 479, 80, 499]; 0.936924159526825
11; person; 1; [30, 493, 79, 508]; 0.9311557412147522
44; car; 3; [3, 386, 46, 469]; 0.9115375876426697
46; car; 3; [2, 845, 22, 879]; 0.8959672451019287
