2; car; 3; [242, 745, 374, 945]; 0.9957481026649475
4; car; 3; [19, 0, 78, 118]; 0.9950077533721924
5; person; 1; [22, 544, 72, 566]; 0.9883812069892883
32; car; 3; [62, 693, 122, 805]; 0.9877743124961853
6; person; 1; [24, 516, 73, 532]; 0.9835624098777771
38; car; 3; [102, 700, 153, 831]; 0.9738219976425171
31; person; 1; [13, 789, 48, 806]; 0.9699422717094421
33; person; 1; [19, 767, 48, 786]; 0.9621827006340027
11; person; 1; [32, 493, 80, 508]; 0.9420899152755737
44; car; 3; [2, 380, 45, 468]; 0.9125518202781677
9; person; 1; [32, 480, 80, 497]; 0.9024728536605835
57; car; 3; [2, 700, 29, 747]; 0.8653542399406433
47; car; 3; [1, 875, 21, 911]; 0.8302189707756042
27; car; 3; [2, 808, 22, 846]; 0.8179505467414856
