2; car; 3; [261, 667, 411, 893]; 0.9972321391105652
4; car; 3; [14, 0, 73, 113]; 0.996260941028595
6; person; 1; [22, 515, 72, 530]; 0.9881591796875
5; person; 1; [23, 544, 70, 561]; 0.9834572672843933
31; person; 1; [10, 790, 47, 808]; 0.9676774144172668
9; person; 1; [31, 480, 79, 496]; 0.9662879109382629
41; person; 1; [16, 579, 68, 598]; 0.9589213132858276
27; car; 3; [0, 808, 21, 843]; 0.9587255716323853
33; person; 1; [12, 770, 46, 790]; 0.9299099445343018
11; person; 1; [31, 490, 77, 506]; 0.9056351780891418
35; car; 3; [2, 849, 20, 884]; 0.9015291333198547
23; car; 3; [1, 698, 26, 743]; 0.8965155482292175
