2; car; 3; [278, 591, 441, 847]; 0.9976843595504761
4; car; 3; [11, 0, 71, 113]; 0.9953872561454773
6; person; 1; [22, 512, 68, 530]; 0.9847825169563293
7; car; 3; [430, 0, 537, 373]; 0.9816126823425293
5; person; 1; [20, 542, 69, 563]; 0.9525159597396851
11; person; 1; [30, 488, 74, 506]; 0.9488599300384521
9; person; 1; [29, 479, 76, 493]; 0.9275885224342346
23; car; 3; [0, 697, 23, 743]; 0.9256452322006226
28; person; 1; [32, 666, 55, 688]; 0.9122154116630554
21; car; 3; [0, 830, 18, 908]; 0.8571900129318237
16; car; 3; [1, 750, 20, 789]; 0.7904523015022278
