2; car; 3; [246, 727, 381, 934]; 0.9968985319137573
4; car; 3; [17, 0, 77, 115]; 0.9950563907623291
41; person; 1; [3, 582, 73, 605]; 0.9899459481239319
32; car; 3; [61, 735, 117, 840]; 0.9840196371078491
6; person; 1; [25, 516, 73, 532]; 0.9829257726669312
5; person; 1; [23, 544, 72, 565]; 0.9820747971534729
31; person; 1; [14, 788, 48, 806]; 0.9761767387390137
38; car; 3; [94, 759, 134, 876]; 0.9579378366470337
44; car; 3; [3, 387, 45, 467]; 0.9344984889030457
33; person; 1; [15, 769, 47, 787]; 0.9237539768218994
11; person; 1; [27, 493, 79, 509]; 0.9144014120101929
57; car; 3; [2, 699, 29, 744]; 0.9044591188430786
27; car; 3; [1, 807, 22, 845]; 0.8497163653373718
9; person; 1; [31, 480, 79, 499]; 0.8476574420928955
46; car; 3; [3, 845, 23, 884]; 0.7826171517372131
47; car; 3; [1, 870, 21, 912]; 0.7725411057472229
