8; car; 3; [85, 412, 158, 581]; 0.9972347617149353
4; car; 3; [14, 0, 72, 113]; 0.9965571165084839
2; car; 3; [266, 645, 421, 876]; 0.9957757592201233
6; person; 1; [23, 513, 71, 529]; 0.9815100431442261
5; person; 1; [22, 542, 69, 560]; 0.9769078493118286
7; car; 3; [419, 0, 536, 400]; 0.970983624458313
31; person; 1; [11, 792, 48, 808]; 0.9656621813774109
9; person; 1; [31, 479, 79, 494]; 0.9646164178848267
27; car; 3; [0, 808, 18, 841]; 0.9297940135002136
11; person; 1; [31, 488, 76, 506]; 0.9041846394538879
33; person; 1; [10, 772, 47, 791]; 0.9024013876914978
35; car; 3; [2, 845, 20, 886]; 0.8888640999794006
23; car; 3; [0, 697, 24, 741]; 0.8805345892906189
