2; car; 3; [283, 553, 455, 821]; 0.9963114857673645
4; car; 3; [5, 0, 65, 112]; 0.9954090714454651
5; person; 1; [17, 545, 66, 564]; 0.9924303889274597
8; car; 3; [51, 710, 105, 824]; 0.9903756976127625
3; car; 3; [192, 936, 240, 960]; 0.9879798889160156
6; person; 1; [15, 514, 64, 530]; 0.9787237644195557
11; person; 1; [24, 484, 71, 504]; 0.9532424807548523
19; car; 3; [0, 871, 13, 916]; 0.9153183698654175
10; person; 1; [10, 575, 57, 594]; 0.884961724281311
9; person; 1; [20, 478, 72, 493]; 0.8148143291473389
18; person; 1; [2, 786, 41, 811]; 0.7702333927154541
