79; bus; 6; [0, 850, 71, 960]; 0.9983183145523071
4; car; 3; [21, 0, 80, 117]; 0.9973598122596741
41; person; 1; [23, 596, 68, 617]; 0.9933285713195801
6; person; 1; [26, 516, 75, 531]; 0.9882572293281555
78; person; 1; [33, 480, 83, 497]; 0.9712003469467163
11; person; 1; [34, 491, 82, 507]; 0.9606563448905945
5; person; 1; [26, 542, 72, 559]; 0.9319371581077576
70; person; 1; [11, 668, 60, 688]; 0.9253007173538208
57; car; 3; [3, 699, 29, 742]; 0.8642239570617676
93; person; 1; [17, 783, 47, 797]; 0.7167118191719055
