4; car; 3; [20, 0, 79, 117]; 0.9961512684822083
2; car; 3; [208, 867, 308, 960]; 0.9945898056030273
41; person; 1; [22, 595, 72, 615]; 0.9937094449996948
6; person; 1; [24, 515, 74, 532]; 0.990458607673645
78; person; 1; [32, 479, 83, 497]; 0.9584634304046631
79; bus; 6; [1, 884, 67, 960]; 0.951678454875946
5; person; 1; [25, 542, 72, 559]; 0.9441511034965515
70; person; 1; [8, 667, 60, 690]; 0.9428420662879944
11; person; 1; [34, 492, 80, 508]; 0.9420098662376404
27; car; 3; [1, 802, 26, 842]; 0.9231913685798645
80; car; 3; [1, 851, 22, 894]; 0.9212737083435059
57; car; 3; [1, 699, 29, 750]; 0.8646804094314575
