4; car; 3; [20, 0, 79, 114]; 0.9960685968399048
79; bus; 6; [0, 874, 69, 960]; 0.9959896206855774
2; car; 3; [201, 887, 292, 960]; 0.9947125911712646
41; person; 1; [21, 595, 70, 614]; 0.9904685616493225
6; person; 1; [25, 515, 74, 531]; 0.9882530570030212
78; person; 1; [31, 480, 80, 496]; 0.9616538882255554
11; person; 1; [34, 492, 80, 508]; 0.959472119808197
86; car; 3; [2, 372, 49, 467]; 0.9590854048728943
80; car; 3; [1, 851, 22, 885]; 0.9505433440208435
5; person; 1; [26, 542, 72, 559]; 0.946760356426239
70; person; 1; [9, 668, 60, 688]; 0.933236300945282
27; car; 3; [1, 802, 24, 845]; 0.8949588537216187
33; person; 1; [13, 771, 48, 790]; 0.869134247303009
57; car; 3; [2, 698, 29, 749]; 0.8406762480735779
85; person; 1; [30, 507, 75, 521]; 0.7351274490356445
