4; car; 3; [18, 0, 78, 117]; 0.9954227805137634
2; car; 3; [222, 818, 336, 960]; 0.9922189712524414
32; car; 3; [84, 463, 157, 605]; 0.9905974268913269
6; person; 1; [24, 516, 73, 533]; 0.9899557828903198
41; person; 1; [24, 593, 71, 615]; 0.9856678247451782
11; person; 1; [35, 491, 79, 508]; 0.9580645561218262
31; person; 1; [14, 785, 49, 800]; 0.9492062926292419
47; car; 3; [0, 858, 23, 914]; 0.9488773345947266
64; person; 1; [32, 480, 81, 499]; 0.9210515022277832
5; person; 1; [25, 543, 70, 563]; 0.9094886183738708
27; car; 3; [1, 802, 25, 847]; 0.9004377722740173
33; person; 1; [14, 770, 48, 786]; 0.8857811689376831
57; car; 3; [3, 701, 29, 746]; 0.839154064655304
