1; car; 3; [169, 0, 295, 280]; 0.9987226128578186
2; car; 3; [281, 580, 445, 840]; 0.9965936541557312
4; car; 3; [9, 0, 68, 112]; 0.9952607750892639
8; car; 3; [61, 634, 121, 759]; 0.9922841191291809
7; car; 3; [436, 0, 538, 355]; 0.9900667667388916
5; person; 1; [18, 544, 67, 563]; 0.986415684223175
6; person; 1; [17, 513, 68, 530]; 0.9856327772140503
11; person; 1; [29, 485, 74, 506]; 0.9716166853904724
13; car; 3; [0, 385, 36, 464]; 0.9426741003990173
9; person; 1; [28, 480, 75, 493]; 0.9403252601623535
10; person; 1; [8, 573, 60, 594]; 0.8399093151092529
16; car; 3; [0, 747, 19, 788]; 0.7594340443611145
