79; bus; 6; [0, 838, 75, 959]; 0.9981661438941956
41; person; 1; [22, 601, 68, 621]; 0.9946610331535339
4; car; 3; [22, 0, 81, 116]; 0.9942723512649536
6; person; 1; [27, 516, 77, 532]; 0.9853901863098145
78; person; 1; [33, 480, 84, 499]; 0.9556728005409241
86; car; 3; [4, 392, 51, 472]; 0.9479153156280518
5; person; 1; [27, 543, 73, 558]; 0.9418238997459412
11; person; 1; [33, 494, 81, 509]; 0.9300462603569031
93; person; 1; [15, 781, 48, 800]; 0.8604535460472107
90; person; 1; [18, 771, 49, 789]; 0.8395431637763977
