4; car; 3; [22, 0, 83, 115]; 0.9948831796646118
41; person; 1; [22, 603, 71, 622]; 0.9935110211372375
79; bus; 6; [1, 797, 79, 954]; 0.9928169250488281
6; person; 1; [30, 516, 79, 532]; 0.9875959157943726
5; person; 1; [29, 543, 76, 559]; 0.9792851209640503
70; person; 1; [15, 668, 62, 687]; 0.9347988367080688
86; car; 3; [7, 390, 49, 468]; 0.928451657295227
11; person; 1; [35, 495, 83, 511]; 0.926608681678772
78; person; 1; [36, 481, 86, 501]; 0.8633751273155212
99; car; 3; [3, 699, 32, 743]; 0.8488800525665283
